"row ID","event_id","minute","xg_home","xg_away","cum_home","cum_away","received_at"
"Row64_22",8352,76,0.111,0,0.198,2.878,"2026-06-27T11:10:29.532Z"
"Row64_23",8352,78,0,0.099,0.198,2.977,"2026-06-27T11:10:29.532Z"
"Row64_24",8352,80,0,0.022,0.198,2.999,"2026-06-27T11:10:29.532Z"
"Row64_25",8352,84,0.04,0,0.238,2.999,"2026-06-27T11:10:29.532Z"
"Row64_26",8352,86,0,0.52,0.238,3.519,"2026-06-27T11:10:29.532Z"
"Row64_27",8352,90,0,0.143,0.238,3.662,"2026-06-27T11:10:29.532Z"
"Row65_1",8353,17,0.095,0,0.095,0,"2026-06-28T05:10:20.377Z"
"Row65_2",8353,21,0.086,0,0.181,0,"2026-06-28T05:10:20.377Z"
"Row65_3",8353,30,0.025,0,0.206,0,"2026-06-28T05:10:20.377Z"
"Row65_4",8353,31,0.038,0,0.243,0,"2026-06-28T05:10:20.377Z"
"Row65_5",8353,38,0.037,0,0.281,0,"2026-06-28T05:10:20.377Z"
"Row65_6",8353,40,0,0.018,0.281,0.018,"2026-06-28T05:10:20.377Z"
"Row65_7",8353,47,0,0.02,0.281,0.039,"2026-06-28T05:10:20.377Z"
"Row65_8",8353,57,0,0.013,0.281,0.051,"2026-06-28T05:10:20.377Z"
"Row65_9",8353,73,0,0.613,0.281,0.664,"2026-06-28T05:10:20.377Z"
"Row65_10",8353,82,0.049,0,0.329,0.664,"2026-06-28T05:10:20.377Z"
"Row65_11",8353,83,0.048,0,0.378,0.664,"2026-06-28T05:10:20.377Z"
"Row65_12",8353,90,0.082,0.065,0.459,0.729,"2026-06-28T05:10:20.377Z"
"Row66_1",8354,1,0.03,0,0.03,0,"2026-06-28T05:10:29.173Z"
"Row66_2",8354,8,0,0.051,0.03,0.051,"2026-06-28T05:10:29.173Z"
"Row66_3",8354,15,0,0.021,0.03,0.071,"2026-06-28T05:10:29.173Z"
"Row66_4",8354,22,0,0.079,0.03,0.15,"2026-06-28T05:10:29.173Z"
"Row66_5",8354,26,0.064,0,0.094,0.15,"2026-06-28T05:10:29.173Z"
"Row66_6",8354,28,0.055,0,0.148,0.15,"2026-06-28T05:10:29.173Z"
"Row66_7",8354,33,0,0.185,0.148,0.335,"2026-06-28T05:10:29.173Z"
"Row66_8",8354,35,0,0.028,0.148,0.363,"2026-06-28T05:10:29.173Z"
"Row66_9",8354,38,0,0.09,0.148,0.453,"2026-06-28T05:10:29.173Z"
"Row66_10",8354,45,0,0.037,0.148,0.49,"2026-06-28T05:10:29.173Z"
"Row66_11",8354,55,0,0.05,0.148,0.54,"2026-06-28T05:10:29.173Z"
"Row66_12",8354,56,0.029,0,0.178,0.54,"2026-06-28T05:10:29.173Z"
"Row66_13",8354,57,0,0.176,0.178,0.716,"2026-06-28T05:10:29.173Z"
"Row66_14",8354,62,0,0.098,0.178,0.815,"2026-06-28T05:10:29.173Z"
"Row66_15",8354,64,0.041,0,0.219,0.815,"2026-06-28T05:10:29.173Z"
"Row66_16",8354,66,0,0.121,0.219,0.935,"2026-06-28T05:10:29.173Z"
"Row66_17",8354,67,0,0.181,0.219,1.116,"2026-06-28T05:10:29.173Z"
"Row66_18",8354,74,0.133,0,0.351,1.116,"2026-06-28T05:10:29.173Z"
"Row66_19",8354,75,0.047,0,0.399,1.116,"2026-06-28T05:10:29.173Z"
"Row66_20",8354,76,0.16,0,0.558,1.116,"2026-06-28T05:10:29.173Z"
"Row66_21",8354,87,0,0.062,0.558,1.178,"2026-06-28T05:10:29.173Z"
"Row66_22",8354,90,0.11,0.314,0.669,1.493,"2026-06-28T05:10:29.173Z"
"Row67_1",8356,2,0.02,0,0.02,0,"2026-06-28T07:40:20.341Z"
"Row67_2",8356,10,0,0.014,0.02,0.014,"2026-06-28T07:40:20.341Z"
"Row67_3",8356,29,0.103,0,0.123,0.014,"2026-06-28T07:40:20.341Z"
"Row67_4",8356,44,0.03,0,0.153,0.014,"2026-06-28T07:40:20.341Z"
"Row67_5",8356,45,0.05,0.047,0.203,0.06,"2026-06-28T07:40:20.341Z"
"Row67_6",8356,48,0.011,0,0.214,0.06,"2026-06-28T07:40:20.341Z"
"Row67_7",8356,50,0.144,0,0.358,0.06,"2026-06-28T07:40:20.341Z"
"Row67_8",8356,51,0,0.143,0.358,0.204,"2026-06-28T07:40:20.341Z"
"Row67_9",8356,53,0.024,0,0.382,0.204,"2026-06-28T07:40:20.341Z"
"Row67_10",8356,58,0.018,0,0.4,0.204,"2026-06-28T07:40:20.341Z"
"Row67_11",8356,60,0.029,0,0.429,0.204,"2026-06-28T07:40:20.341Z"
"Row67_12",8356,61,0.247,0,0.676,0.204,"2026-06-28T07:40:20.341Z"
"Row67_13",8356,68,0.788,0,1.465,0.204,"2026-06-28T07:40:20.341Z"
"Row67_14",8356,75,0.093,0,1.558,0.204,"2026-06-28T07:40:20.341Z"
"Row67_15",8356,78,0.62,0,2.178,0.204,"2026-06-28T07:40:20.341Z"
"Row67_16",8356,88,0.033,0,2.212,0.204,"2026-06-28T07:40:20.341Z"
"Row67_17",8356,90,0.143,0.066,2.355,0.269,"2026-06-28T07:40:20.341Z"
"Row68_1",8355,2,0.27,0,0.27,0,"2026-06-28T07:40:30.012Z"
"Row68_2",8355,4,0,0.013,0.27,0.013,"2026-06-28T07:40:30.012Z"
"Row68_3",8355,6,0.072,0,0.342,0.013,"2026-06-28T07:40:30.012Z"
"Row68_4",8355,12,0,0.015,0.342,0.028,"2026-06-28T07:40:30.012Z"
"Row68_5",8355,14,0.035,0,0.377,0.028,"2026-06-28T07:40:30.012Z"
"Row68_6",8355,17,0.205,0,0.583,0.028,"2026-06-28T07:40:30.012Z"
"Row68_7",8355,22,0.035,0,0.617,0.028,"2026-06-28T07:40:30.012Z"
"Row68_8",8355,24,0,0.028,0.617,0.055,"2026-06-28T07:40:30.012Z"
"Row68_9",8355,38,0,0.02,0.617,0.075,"2026-06-28T07:40:30.012Z"
"Row68_10",8355,39,0,0.354,0.617,0.428,"2026-06-28T07:40:30.012Z"
"Row68_11",8355,40,0,0.018,0.617,0.446,"2026-06-28T07:40:30.012Z"
"Row68_12",8355,42,0,0.074,0.617,0.52,"2026-06-28T07:40:30.012Z"
"Row68_13",8355,44,0.137,0,0.754,0.52,"2026-06-28T07:40:30.012Z"
"Row68_14",8355,45,0.138,0.024,0.892,0.545,"2026-06-28T07:40:30.012Z"
"Row68_15",8355,51,0,0.073,0.892,0.618,"2026-06-28T07:40:30.012Z"
"Row68_16",8355,55,0.048,0,0.94,0.618,"2026-06-28T07:40:30.012Z"
"Row68_17",8355,57,0,0.043,0.94,0.661,"2026-06-28T07:40:30.012Z"
"Row68_18",8355,62,0.19,0,1.13,0.661,"2026-06-28T07:40:30.012Z"
"Row68_19",8355,65,0.073,0,1.203,0.661,"2026-06-28T07:40:30.012Z"
"Row68_20",8355,66,0.065,0,1.268,0.661,"2026-06-28T07:40:30.012Z"
"Row68_21",8355,67,0.015,0,1.283,0.661,"2026-06-28T07:40:30.012Z"
"Row68_22",8355,73,0.083,0,1.366,0.661,"2026-06-28T07:40:30.012Z"
"Row68_23",8355,74,0.031,0,1.398,0.661,"2026-06-28T07:40:30.012Z"
"Row68_24",8355,78,0,0.033,1.398,0.694,"2026-06-28T07:40:30.012Z"
"Row68_25",8355,88,0.081,0,1.479,0.694,"2026-06-28T07:40:30.012Z"
"Row68_26",8355,90,0.155,0.027,1.634,0.721,"2026-06-28T07:40:30.012Z"
"Row69_1",8357,8,0,0.009,0,0.009,"2026-06-28T10:10:20.445Z"
"Row69_2",8357,10,0.013,0,0.013,0.009,"2026-06-28T10:10:20.445Z"
"Row69_3",8357,28,0,0.766,0.013,0.775,"2026-06-28T10:10:20.445Z"
"Row69_4",8357,32,0.027,0,0.04,0.775,"2026-06-28T10:10:20.445Z"
"Row69_5",8357,36,0.155,0,0.195,0.775,"2026-06-28T10:10:20.445Z"
"Row69_6",8357,38,0,0.003,0.195,0.778,"2026-06-28T10:10:20.445Z"
"Row69_7",8357,40,0.089,0,0.284,0.778,"2026-06-28T10:10:20.445Z"
"Row69_8",8357,41,0,0.049,0.284,0.827,"2026-06-28T10:10:20.445Z"
"Row69_9",8357,42,0.051,0,0.335,0.827,"2026-06-28T10:10:20.445Z"
"Row69_10",8357,44,0.458,0,0.793,0.827,"2026-06-28T10:10:20.445Z"
"Row69_11",8357,45,0.089,0.097,0.882,0.924,"2026-06-28T10:10:20.445Z"
"Row69_12",8357,49,0.007,0,0.889,0.924,"2026-06-28T10:10:20.445Z"
"Row69_13",8357,54,0.072,0,0.961,0.924,"2026-06-28T10:10:20.445Z"
"Row69_14",8357,55,0,0.105,0.961,1.03,"2026-06-28T10:10:20.445Z"
"Row69_15",8357,59,0.016,0,0.977,1.03,"2026-06-28T10:10:20.445Z"
"Row69_16",8357,60,0.165,0,1.142,1.03,"2026-06-28T10:10:20.445Z"
"Row69_17",8357,65,0,0.018,1.142,1.048,"2026-06-28T10:10:20.445Z"
"Row69_18",8357,68,0,0.133,1.142,1.181,"2026-06-28T10:10:20.445Z"
"Row69_19",8357,90,0.445,0.227,1.587,1.408,"2026-06-28T10:10:20.445Z"
"Row70_1",8358,13,0,0.038,0,0.038,"2026-06-28T10:10:24.214Z"
"Row70_2",8358,19,0,0.101,0,0.139,"2026-06-28T10:10:24.214Z"
"Row70_3",8358,28,0,0.562,0,0.701,"2026-06-28T10:10:24.214Z"
"Row70_4",8358,31,0,0.788,0,1.489,"2026-06-28T10:10:24.214Z"
"Row70_5",8358,35,0.058,0,0.058,1.489,"2026-06-28T10:10:24.214Z"
"Row70_6",8358,38,0.042,0,0.099,1.489,"2026-06-28T10:10:24.214Z"
"Row70_7",8358,45,0,0.09,0.099,1.579,"2026-06-28T10:10:24.214Z"
"Row70_8",8358,51,0.121,0,0.221,1.579,"2026-06-28T10:10:24.214Z"
"Row70_9",8358,53,0,0.02,0.221,1.599,"2026-06-28T10:10:24.214Z"
"Row70_10",8358,55,0.522,0,0.742,1.599,"2026-06-28T10:10:24.214Z"
"Row70_11",8358,59,0,0.057,0.742,1.657,"2026-06-28T10:10:24.214Z"
"Row70_12",8358,65,0,0.039,0.742,1.695,"2026-06-28T10:10:24.214Z"
"Row70_13",8358,80,0,0.083,0.742,1.778,"2026-06-28T10:10:24.214Z"
"Row70_14",8358,82,0,0.048,0.742,1.826,"2026-06-28T10:10:24.214Z"
"Row70_15",8358,86,0,0.021,0.742,1.847,"2026-06-28T10:10:24.214Z"
"Row70_16",8358,90,0,0.285,0.742,2.131,"2026-06-28T10:10:24.214Z"
"Row71_1",8359,6,0.023,0,0.023,0,"2026-06-29T03:13:23.070Z"
"Row71_2",8359,7,0,0.019,0.023,0.019,"2026-06-29T03:13:23.070Z"
"Row71_3",8359,17,0,0.112,0.023,0.131,"2026-06-29T03:13:23.070Z"
"Row71_4",8359,22,0,0.329,0.023,0.459,"2026-06-29T03:13:23.070Z"
"Row71_5",8359,23,0.024,0,0.047,0.459,"2026-06-29T03:13:23.070Z"
"Row71_6",8359,35,0,0.032,0.047,0.492,"2026-06-29T03:13:23.070Z"
"Row71_7",8359,36,0.014,0,0.061,0.492,"2026-06-29T03:13:23.070Z"
"Row71_8",8359,41,0,0.058,0.061,0.549,"2026-06-29T03:13:23.070Z"
"Row71_9",8359,44,0,0.39,0.061,0.94,"2026-06-29T03:13:23.070Z"
"Row71_10",8359,62,0.033,0,0.094,0.94,"2026-06-29T03:13:23.070Z"
"Row71_11",8359,65,0,0.149,0.094,1.089,"2026-06-29T03:13:23.070Z"
"Row71_12",8359,66,0,0.046,0.094,1.136,"2026-06-29T03:13:23.070Z"
"Row71_13",8359,75,0.01,0,0.104,1.136,"2026-06-29T03:13:23.070Z"
"Row71_14",8359,76,0,0.044,0.104,1.18,"2026-06-29T03:13:23.070Z"
"Row71_15",8359,78,0,0.05,0.104,1.23,"2026-06-29T03:13:23.070Z"
"Row71_16",8359,85,0.028,0,0.132,1.23,"2026-06-29T03:13:23.070Z"
"Row71_17",8359,90,0,0.094,0.132,1.323,"2026-06-29T03:13:23.070Z"
"Row72_1",8360,2,0.032,0,0.032,0,"2026-06-30T01:03:51.334Z"
"Row72_2",8360,10,0.047,0,0.079,0,"2026-06-30T01:03:51.334Z"
"Row72_3",8360,14,0.095,0,0.174,0,"2026-06-30T01:03:51.334Z"
"Row72_4",8360,16,0,0.091,0.174,0.091,"2026-06-30T01:03:51.334Z"
"Row72_5",8360,28,0,0.055,0.174,0.145,"2026-06-30T01:03:51.334Z"
"Row72_6",8360,29,0,0.035,0.174,0.181,"2026-06-30T01:03:51.334Z"
"Row72_7",8360,34,0.042,0,0.216,0.181,"2026-06-30T01:03:51.334Z"
"Row72_8",8360,35,0.062,0,0.279,0.181,"2026-06-30T01:03:51.334Z"
"Row72_9",8360,38,0.017,0,0.296,0.181,"2026-06-30T01:03:51.334Z"
"Row72_10",8360,45,0.058,0.025,0.353,0.206,"2026-06-30T01:03:51.334Z"
"Row72_11",8360,52,0.056,0,0.409,0.206,"2026-06-30T01:03:51.334Z"
"Row72_12",8360,53,0.077,0,0.486,0.206,"2026-06-30T01:03:51.334Z"
"Row72_13",8360,54,0.369,0,0.855,0.206,"2026-06-30T01:03:51.334Z"
"Row72_14",8360,56,0.282,0,1.137,0.206,"2026-06-30T01:03:51.334Z"
"Row72_15",8360,58,0.243,0,1.381,0.206,"2026-06-30T01:03:51.334Z"
"Row72_16",8360,64,0,0.023,1.381,0.229,"2026-06-30T01:03:51.334Z"
"Row72_17",8360,74,0.071,0,1.452,0.229,"2026-06-30T01:03:51.334Z"
"Row72_18",8360,77,0.033,0,1.484,0.229,"2026-06-30T01:03:51.334Z"
"Row72_19",8360,89,0.024,0,1.508,0.229,"2026-06-30T01:03:51.334Z"
"Row72_20",8360,90,0.23,0,1.739,0.229,"2026-06-30T01:03:51.334Z"
"Row73_1",8361,1,0,0.018,0,0.018,"2026-06-30T04:33:51.459Z"
"Row73_2",8361,2,0,0.12,0,0.138,"2026-06-30T04:33:51.459Z"
"Row73_3",8361,6,0.034,0,0.034,0.138,"2026-06-30T04:33:51.459Z"
"Row73_4",8361,8,0.037,0,0.071,0.138,"2026-06-30T04:33:51.459Z"
"Row73_5",8361,33,0.019,0,0.09,0.138,"2026-06-30T04:33:51.459Z"
"Row73_6",8361,42,0,0.062,0.09,0.2,"2026-06-30T04:33:51.459Z"
"Row73_7",8361,45,0.051,0,0.141,0.2,"2026-06-30T04:33:51.459Z"
"Row73_8",8361,50,0,0.115,0.141,0.315,"2026-06-30T04:33:51.459Z"
"Row73_9",8361,54,0.034,0,0.175,0.315,"2026-06-30T04:33:51.459Z"
"Row73_10",8361,56,0.269,0,0.444,0.315,"2026-06-30T04:33:51.459Z"
"Row73_11",8361,59,0,0.051,0.444,0.366,"2026-06-30T04:33:51.459Z"
"Row73_12",8361,66,0.034,0,0.478,0.366,"2026-06-30T04:33:51.459Z"
"Row73_13",8361,70,0,0.033,0.478,0.399,"2026-06-30T04:33:51.459Z"
"Row73_14",8361,78,0.119,0,0.597,0.399,"2026-06-30T04:33:51.459Z"
"Row73_15",8361,80,0.027,0,0.624,0.399,"2026-06-30T04:33:51.459Z"
"Row73_16",8361,86,0.054,0,0.678,0.399,"2026-06-30T04:33:51.459Z"
"Row73_17",8361,90,0.041,0.023,0.719,0.422,"2026-06-30T04:33:51.459Z"
"Row73_18",8361,93,0.161,0,0.88,0.422,"2026-06-30T04:33:51.459Z"
"Row73_19",8361,97,0.135,0,1.015,0.422,"2026-06-30T04:33:51.459Z"
"Row73_20",8361,105,0.246,0,1.261,0.422,"2026-06-30T04:33:51.459Z"
"Row73_21",8361,111,0.007,0,1.267,0.422,"2026-06-30T04:33:51.459Z"
"Row73_22",8361,119,0.19,0,1.457,0.422,"2026-06-30T04:33:51.459Z"
"Row73_23",8361,120,0.032,0,1.489,0.422,"2026-06-30T04:33:51.459Z"
"Row73_24",8361,122,0.788,0,2.278,0.422,"2026-06-30T04:33:51.459Z"
"Row73_25",8361,124,0,0.788,2.278,1.211,"2026-06-30T04:33:51.459Z"
"Row73_26",8361,125,0.788,0.788,3.066,1.999,"2026-06-30T04:33:51.459Z"
"Row73_27",8361,126,0.788,0,3.855,1.999,"2026-06-30T04:33:51.459Z"
"Row73_28",8361,127,0,0.788,3.855,2.787,"2026-06-30T04:33:51.459Z"
"Row73_29",8361,128,0.788,0,4.643,2.787,"2026-06-30T04:33:51.459Z"
"Row73_30",8361,129,0,0.788,4.643,3.576,"2026-06-30T04:33:51.459Z"
"Row73_31",8361,130,0.788,0,5.432,3.576,"2026-06-30T04:33:51.459Z"
"Row73_32",8361,131,0,0.788,5.432,4.364,"2026-06-30T04:33:51.459Z"
"Row73_33",8361,132,0.788,0.788,6.22,5.153,"2026-06-30T04:33:51.459Z"
"Row74_1",8362,7,0.023,0,0.023,0,"2026-06-30T09:03:51.295Z"
"Row74_2",8362,20,0,0.133,0.023,0.133,"2026-06-30T09:03:51.295Z"
"Row74_3",8362,21,0,0.038,0.023,0.172,"2026-06-30T09:03:51.295Z"
"Row74_4",8362,37,0.009,0,0.032,0.172,"2026-06-30T09:03:51.295Z"
"Row74_5",8362,44,0.026,0,0.058,0.172,"2026-06-30T09:03:51.295Z"
"Row74_6",8362,45,0,0.034,0.058,0.205,"2026-06-30T09:03:51.295Z"
"Row74_7",8362,48,0.012,0.027,0.071,0.232,"2026-06-30T09:03:51.295Z"
"Row74_8",8362,52,0,0.114,0.071,0.346,"2026-06-30T09:03:51.295Z"
"Row74_9",8362,56,0,0.082,0.071,0.428,"2026-06-30T09:03:51.295Z"
"Row74_10",8362,58,0,0.018,0.071,0.445,"2026-06-30T09:03:51.295Z"
"Row74_11",8362,59,0.067,0,0.138,0.445,"2026-06-30T09:03:51.295Z"
"Row74_12",8362,72,0.096,0,0.233,0.445,"2026-06-30T09:03:51.295Z"
"Row74_13",8362,78,0,0.022,0.233,0.468,"2026-06-30T09:03:51.295Z"
"Row74_14",8362,90,0,0.178,0.233,0.646,"2026-06-30T09:03:51.295Z"
"Row74_15",8362,97,0,0.753,0.233,1.399,"2026-06-30T09:03:51.295Z"
"Row74_16",8362,121,0.788,0,1.022,1.399,"2026-06-30T09:03:51.295Z"
"Row74_17",8362,122,0,0.788,1.022,2.188,"2026-06-30T09:03:51.295Z"
"Row74_18",8362,123,0.788,0,1.81,2.188,"2026-06-30T09:03:51.295Z"
"Row74_19",8362,124,0,0.788,1.81,2.976,"2026-06-30T09:03:51.295Z"
"Row74_20",8362,125,0.788,0,2.599,2.976,"2026-06-30T09:03:51.295Z"
"Row74_21",8362,126,0,0.788,2.599,3.764,"2026-06-30T09:03:51.295Z"
"Row74_22",8362,127,0.788,0.788,3.387,4.553,"2026-06-30T09:03:51.295Z"
"Row74_23",8362,129,0.788,0,4.175,4.553,"2026-06-30T09:03:51.295Z"
"Row74_24",8362,130,0,0.788,4.175,5.341,"2026-06-30T09:03:51.295Z"
"Row75_1",8363,3,0,0.03,0,0.03,"2026-07-01T01:03:51.824Z"
"Row75_2",8363,8,0.088,0,0.088,0.03,"2026-07-01T01:03:51.824Z"
"Row75_3",8363,21,0.076,0,0.164,0.03,"2026-07-01T01:03:51.824Z"
"Row75_4",8363,28,0.192,0,0.356,0.03,"2026-07-01T01:03:51.824Z"
"Row75_5",8363,35,0.009,0,0.366,0.03,"2026-07-01T01:03:51.824Z"
"Row75_6",8363,37,0,0.062,0.366,0.092,"2026-07-01T01:03:51.824Z"
"Row75_7",8363,38,0,0.028,0.366,0.12,"2026-07-01T01:03:51.824Z"
"Row75_8",8363,39,0,0.022,0.366,0.142,"2026-07-01T01:03:51.824Z"
"Row75_9",8363,42,0,0.539,0.366,0.681,"2026-07-01T01:03:51.824Z"
"Row75_10",8363,45,0.078,0,0.444,0.681,"2026-07-01T01:03:51.824Z"
"Row75_11",8363,52,0.026,0,0.47,0.681,"2026-07-01T01:03:51.824Z"
"Row75_12",8363,55,0.127,0,0.596,0.681,"2026-07-01T01:03:51.824Z"
"Row75_13",8363,57,0.1,0,0.696,0.681,"2026-07-01T01:03:51.824Z"
"Row75_14",8363,59,0.02,0,0.716,0.681,"2026-07-01T01:03:51.824Z"
"Row75_15",8363,64,0.129,0,0.845,0.681,"2026-07-01T01:03:51.824Z"
"Row75_16",8363,67,0,0.45,0.845,1.131,"2026-07-01T01:03:51.824Z"
"Row75_17",8363,72,0.059,0,0.905,1.131,"2026-07-01T01:03:51.824Z"
"Row75_18",8363,74,0.198,0,1.103,1.131,"2026-07-01T01:03:51.824Z"
"Row75_19",8363,86,0,0.802,1.103,1.933,"2026-07-01T01:03:51.824Z"
"Row75_20",8363,90,0.256,0.086,1.359,2.02,"2026-07-01T01:03:51.824Z"
"Row76_1",8364,3,0,0.031,0,0.031,"2026-07-01T05:03:52.255Z"
"Row76_2",8364,16,0.02,0,0.02,0.031,"2026-07-01T05:03:52.255Z"
"Row76_3",8364,17,0.031,0,0.051,0.031,"2026-07-01T05:03:52.255Z"
"Row76_4",8364,19,0.047,0,0.099,0.031,"2026-07-01T05:03:52.255Z"
"Row76_5",8364,28,0.013,0.139,0.112,0.17,"2026-07-01T05:03:52.255Z"
"Row76_6",8364,30,0.034,0,0.146,0.17,"2026-07-01T05:03:52.255Z"
"Row76_7",8364,32,0.17,0,0.316,0.17,"2026-07-01T05:03:52.255Z"
"Row76_8",8364,33,0.028,0,0.344,0.17,"2026-07-01T05:03:52.255Z"
"Row76_9",8364,36,0.259,0,0.603,0.17,"2026-07-01T05:03:52.255Z"
"Row76_10",8364,39,0.084,0,0.687,0.17,"2026-07-01T05:03:52.255Z"
"Row76_11",8364,40,0.052,0,0.739,0.17,"2026-07-01T05:03:52.255Z"
"Row76_12",8364,42,0.049,0,0.788,0.17,"2026-07-01T05:03:52.255Z"
"Row76_13",8364,44,0.031,0,0.819,0.17,"2026-07-01T05:03:52.255Z"
"Row76_14",8364,45,0.089,0.116,0.908,0.286,"2026-07-01T05:03:52.255Z"
"Row76_15",8364,50,0.024,0,0.931,0.286,"2026-07-01T05:03:52.255Z"
"Row76_16",8364,53,0.556,0,1.487,0.286,"2026-07-01T05:03:52.255Z"
"Row76_17",8364,57,0,0.043,1.487,0.328,"2026-07-01T05:03:52.255Z"
"Row76_18",8364,61,0.043,0,1.53,0.328,"2026-07-01T05:03:52.255Z"
"Row76_19",8364,65,0.085,0,1.616,0.328,"2026-07-01T05:03:52.255Z"
"Row76_20",8364,66,0.074,0,1.69,0.328,"2026-07-01T05:03:52.255Z"
"Row76_21",8364,71,0.546,0,2.236,0.328,"2026-07-01T05:03:52.255Z"
"Row76_22",8364,74,0.325,0,2.561,0.328,"2026-07-01T05:03:52.255Z"
"Row76_23",8364,81,0.037,0,2.598,0.328,"2026-07-01T05:03:52.255Z"
"Row76_24",8364,82,0.329,0,2.926,0.328,"2026-07-01T05:03:52.255Z"
"Row76_25",8364,86,0,0.021,2.926,0.349,"2026-07-01T05:03:52.255Z"
"Row76_26",8364,89,0,0.207,2.926,0.556,"2026-07-01T05:03:52.255Z"
"Row76_27",8364,90,0.255,0.097,3.181,0.653,"2026-07-01T05:03:52.255Z"
"Row77_1",8365,4,0.033,0,0.033,0,"2026-07-01T10:03:51.880Z"
"Row77_2",8365,5,0.023,0,0.056,0,"2026-07-01T10:03:51.880Z"
"Row77_3",8365,6,0.029,0,0.085,0,"2026-07-01T10:03:51.880Z"
"Row77_4",8365,7,0.203,0,0.287,0,"2026-07-01T10:03:51.880Z"
"Row77_5",8365,14,0.049,0,0.336,0,"2026-07-01T10:03:51.880Z"
"Row77_6",8365,15,0.032,0,0.369,0,"2026-07-01T10:03:51.880Z"
"Row77_7",8365,18,0,0.176,0.369,0.176,"2026-07-01T10:03:51.880Z"
"Row77_8",8365,22,0.1,0,0.468,0.176,"2026-07-01T10:03:51.880Z"
"Row77_9",8365,31,0.116,0,0.584,0.176,"2026-07-01T10:03:51.880Z"
"Row77_10",8365,40,0,0.054,0.584,0.231,"2026-07-01T10:03:51.880Z"
"Row77_11",8365,44,0.077,0,0.661,0.231,"2026-07-01T10:03:51.880Z"
"Row77_12",8365,45,0.049,0,0.71,0.231,"2026-07-01T10:03:51.880Z"
"Row77_13",8365,46,0.062,0,0.773,0.231,"2026-07-01T10:03:51.880Z"
"Row77_14",8365,51,0,0.025,0.773,0.256,"2026-07-01T10:03:51.880Z"
"Row77_15",8365,52,0.025,0,0.798,0.256,"2026-07-01T10:03:51.880Z"
"Row77_16",8365,67,0.093,0,0.89,0.256,"2026-07-01T10:03:51.880Z"
"Row77_17",8365,74,0,0.355,0.89,0.611,"2026-07-01T10:03:51.880Z"
"Row77_18",8365,85,0,0.012,0.89,0.623,"2026-07-01T10:03:51.880Z"
"Row77_19",8365,88,0,0.032,0.89,0.655,"2026-07-01T10:03:51.880Z"
"Row77_20",8365,89,0,0.07,0.89,0.725,"2026-07-01T10:03:51.880Z"
"Row77_21",8365,90,0.126,0,1.016,0.725,"2026-07-01T10:03:51.880Z"
"Row78_1",8366,7,0,0.065,0,0.065,"2026-07-02T00:03:54.252Z"
"Row78_2",8366,30,0.177,0,0.177,0.065,"2026-07-02T00:03:54.252Z"
"Row78_3",8366,32,0,0.012,0.177,0.077,"2026-07-02T00:03:54.252Z"
"Row78_4",8366,35,0.701,0,0.877,0.077,"2026-07-02T00:03:54.252Z"
"Row78_5",8366,36,0.043,0,0.92,0.077,"2026-07-02T00:03:54.252Z"
"Row78_6",8366,39,0.015,0,0.935,0.077,"2026-07-02T00:03:54.252Z"
"Row78_7",8366,42,0,0.613,0.935,0.69,"2026-07-02T00:03:54.252Z"
"Row78_8",8366,45,0.407,0,1.342,0.69,"2026-07-02T00:03:54.252Z"
"Row78_9",8366,51,0.202,0,1.543,0.69,"2026-07-02T00:03:54.252Z"
"Row78_10",8366,54,0.013,0,1.557,0.69,"2026-07-02T00:03:54.252Z"
"Row78_11",8366,62,0,0.014,1.557,0.704,"2026-07-02T00:03:54.252Z"
"Row78_12",8366,63,0,0.025,1.557,0.729,"2026-07-02T00:03:54.252Z"
"Row78_13",8366,75,0.206,0,1.763,0.729,"2026-07-02T00:03:54.252Z"
"Row78_14",8366,79,0.037,0,1.801,0.729,"2026-07-02T00:03:54.252Z"
"Row78_15",8366,85,0.028,0.028,1.829,0.757,"2026-07-02T00:03:54.252Z"
"Row78_16",8366,86,0.201,0,2.03,0.757,"2026-07-02T00:03:54.252Z"
"Row78_17",8366,90,0.011,0.059,2.042,0.816,"2026-07-02T00:03:54.252Z"
"Row79_1",8367,9,0.054,0,0.054,0,"2026-07-02T04:03:53.737Z"
"Row79_2",8367,13,0,1.318,0.054,1.318,"2026-07-02T04:03:53.737Z"
"Row79_3",8367,17,0,0.046,0.054,1.365,"2026-07-02T04:03:53.737Z"
"Row79_4",8367,18,0.04,0,0.094,1.365,"2026-07-02T04:03:53.737Z"
"Row79_5",8367,25,0,0.927,0.094,2.292,"2026-07-02T04:03:53.737Z"
"Row79_6",8367,37,0,0.042,0.094,2.334,"2026-07-02T04:03:53.737Z"
"Row79_7",8367,45,0.079,0.04,0.173,2.374,"2026-07-02T04:03:53.737Z"
"Row79_8",8367,46,0,0.129,0.173,2.502,"2026-07-02T04:03:53.737Z"
"Row79_9",8367,51,0,0.683,0.173,3.185,"2026-07-02T04:03:53.737Z"
"Row79_10",8367,57,0.066,0,0.239,3.185,"2026-07-02T04:03:53.737Z"
"Row79_11",8367,60,0.074,0,0.313,3.185,"2026-07-02T04:03:53.737Z"
"Row79_12",8367,62,0.098,0,0.411,3.185,"2026-07-02T04:03:53.737Z"
"Row79_13",8367,77,0.021,0,0.432,3.185,"2026-07-02T04:03:53.737Z"
