"row ID","event_id","sequence","received_at","xg","gml","min","sit","body","home","type","xgot","added","player_id","gm_x","gm_y","gm_z","pos_x","pos_y","pos_z","block_x","block_y","block_z","gtype"
"Row91_6",8379,5,"2026-07-07T03:04:32.930Z",0.0333,"close-right",76,"regular","right-foot",1,"miss",,,1794,0,43.4,18.1,11.3,63.8,0,,,,
"Row91_7",8379,6,"2026-07-07T03:04:32.930Z",0.0193,"low-left",76,"assisted","right-foot",1,"block",,,2248,0,51.8,19,27.4,42.1,0,21.9,43.3,0,
"Row91_8",8379,7,"2026-07-07T03:04:32.930Z",0.042,"high-centre",73,"free-kick","left-foot",0,"save",0.0123,,745,0,49.9,30.4,16.9,82.7,0,0.5,51.4,0,
"Row91_9",8379,8,"2026-07-07T03:04:32.930Z",0.0832,"low-right",65,"regular","left-foot",0,"save",0.1175,,769,0,48.1,1.9,16.5,36.4,0,2.8,47.6,0,
"Row91_10",8379,9,"2026-07-07T03:04:32.930Z",0.0223,"low-centre",62,"corner","left-foot",0,"block",,,745,0,49.7,19,23.8,39.3,0,20.6,40.8,0,
"Row91_11",8379,10,"2026-07-07T03:04:32.930Z",0.0371,"low-centre",61,"assisted","right-foot",0,"block",,,744,0,51,19,19.1,48.9,0,16.9,48.9,0,
"Row91_12",8379,11,"2026-07-07T03:04:32.930Z",0.088,"close-right",59,"assisted","right-foot",1,"miss",,,7880,0,41,1.4,4.3,63.7,0,0.90000000000001,59.9,0,
"Row91_13",8379,12,"2026-07-07T03:04:32.930Z",0.0224,"high",45,"assisted","right-foot",0,"miss",,,4267,0,49.6,87.5,27.9,58.6,0,,,,
"Row91_14",8379,13,"2026-07-07T03:04:32.930Z",0.03,"low-centre",41,"corner","left-foot",1,"block",,,3470,0,50.7,19,17.6,72,0,9.2,63,0,
"Row91_15",8379,14,"2026-07-07T03:04:32.930Z",0.1669,"low-centre",37,"regular","right-foot",1,"save",0.8543,,7880,0,50.4,18.4,4.8,42.7,0,0.59999999999999,41.7,0,
"Row91_16",8379,15,"2026-07-07T03:04:32.930Z",0.1466,"left",31,"corner","head",0,"miss",,,746,0,63.7,15.3,8.5,56.6,0,,,,
"Row91_17",8379,16,"2026-07-07T03:04:32.930Z",0.0108,"left",23,"set-piece","right-foot",0,"miss",,,719,0,64.5,23.6,28.1,50.1,0,16,45.8,0,
"Row91_18",8379,17,"2026-07-07T03:04:32.930Z",0.0665,"low-right",16,"fast-break","right-foot",0,"save",0.2318,,769,0,47.1,19,14.2,32.3,0,1.4,47.5,0,
"Row91_19",8379,18,"2026-07-07T03:04:32.930Z",0.0582,"low-left",16,"fast-break","left-foot",0,"save",0.287,,745,0,53.2,13.9,13.6,67.7,0,2.8,54.3,0,
"Row91_20",8379,19,"2026-07-07T03:04:32.930Z",0.0222,"high-right",14,"regular","right-foot",0,"miss",,,769,0,32.8,90.3,20.8,29.6,0,,,,
"Row91_21",8379,20,"2026-07-07T03:04:32.930Z",0.0227,"low-centre",12,"assisted","right-foot",1,"save",0.0187,,7880,0,50,17.1,8.5,69.9,0,2,54.5,0,
"Row91_22",8379,21,"2026-07-07T03:04:32.930Z",0.01,"low-left",10,"corner","left-foot",1,"block",,,394,0,52.2,19,27,51.3,0,24,50.9,0,
"Row91_23",8379,22,"2026-07-07T03:04:32.930Z",0.6143,"close-right",8,"fast-break","left-foot",0,"miss",,,3890,0,41.9,1.4,13.9,41.7,0,,,,
"Row91_24",8379,23,"2026-07-07T03:04:32.930Z",0.0318,"high",7,"assisted","right-foot",1,"miss",,,8331,0,49.6,63.9,15,76.5,0,,,,
"Row91_25",8379,24,"2026-07-07T03:04:32.930Z",0.0451,"low-centre",3,"regular","left-foot",0,"save",0.0369,,3890,0,48.9,0.6,23.5,40.3,0,2.7,48.4,0,
"Row92_1",8380,0,"2026-07-07T08:04:33.038Z",0.0526,"low-right",90,"assisted","right-foot",0,"goal",0.6259,3,8676,0,46.5,7.6,9.2,33.3,0,,,,"regular"
"Row92_2",8380,1,"2026-07-07T08:04:33.038Z",0.063,"low-centre",86,"assisted","left-foot",0,"block",,,3461,0,51.4,19,12.5,64,0,5.9,55.8,0,
"Row92_3",8380,2,"2026-07-07T08:04:33.038Z",0.0911,"left",83,"corner","head",1,"miss",,,2232,0,63.7,15.3,7.7,52.3,0,7.1,50.5,0,
"Row92_4",8380,3,"2026-07-07T08:04:33.038Z",0.0795,"low-left",82,"fast-break","left-foot",1,"save",0.1091,,2232,0,52.4,19.6,8,32.1,0,1.5,45.3,0,
"Row92_5",8380,4,"2026-07-07T08:04:33.038Z",0.0576,"close-left",79,"regular","left-foot",1,"miss",,,9104,0,58.3,22.2,19.8,49.3,0,,,,
"Row92_6",8380,5,"2026-07-07T08:04:33.038Z",0.0198,"high-right",66,"corner","head",1,"miss",,,8860,0,42.5,69.4,11.3,43.4,0,,,,
"Row92_7",8380,6,"2026-07-07T08:04:33.038Z",0.0518,"low-left",62,"fast-break","left-foot",0,"block",,,3461,0,54.3,19,13.2,31.2,0,10.7,33.9,0,
"Row92_8",8380,7,"2026-07-07T08:04:33.038Z",0.0836,"low-right",57,"assisted","right-foot",0,"goal",0.6123,,3542,0,46.1,8.2,29.6,42.7,0,,,,"regular"
"Row92_9",8380,8,"2026-07-07T08:04:33.038Z",0.0239,"right",45,"corner","left-foot",0,"miss",,4,3974,0,36.6,4.2,13.2,31.7,0,,,,
"Row92_10",8380,9,"2026-07-07T08:04:33.038Z",0.2582,"high",45,"throw-in-set-piece","right-foot",1,"miss",,,2232,0,46.1,84.7,5.7,49.1,0,,,,
"Row92_11",8380,10,"2026-07-07T08:04:33.038Z",0.0561,"left",45,"throw-in-set-piece","head",1,"miss",,,8860,0,59.8,4.2,9.1,55.4,0,6,51.1,0,
"Row92_12",8380,11,"2026-07-07T08:04:33.038Z",0.1594,"left",43,"set-piece","head",0,"miss",,,3974,0,59.3,6.9,8.9,47.9,0,,,,
"Row92_13",8380,12,"2026-07-07T08:04:33.038Z",0.0529,"low-centre",39,"corner","right-foot",0,"save",0.1217,,3015,0,49.8,3.8,5,62,0,0.59999999999999,53.4,0,
"Row92_14",8380,13,"2026-07-07T08:04:33.038Z",0.3166,"high-right",33,"assisted","head",0,"goal",0.9724,,1305,0,46.3,26.6,3.1,51.9,0,,,,"regular"
"Row92_15",8380,14,"2026-07-07T08:04:33.038Z",0.1035,"high-centre",31,"free-kick","right-foot",1,"goal",0.2011,,2143,0,49.3,24.1,23.7,48.1,0,,,,"regular"
"Row92_16",8380,15,"2026-07-07T08:04:33.038Z",0.0274,"high",14,"assisted","right-foot",0,"miss",,,3461,0,47.7,79.2,27.5,55.2,0,,,,
"Row92_17",8380,16,"2026-07-07T08:04:33.038Z",0.8822,"low-centre",9,"assisted","right-foot",0,"goal",0.9904,,1305,0,49.1,12.7,2.4,49.4,0,,,,"regular"
"Row92_18",8380,17,"2026-07-07T08:04:33.038Z",0.2765,"left",8,"assisted","right-foot",0,"miss",,,514,0,87.4,8.3,8.1,55.3,0,6.3,41.5,0,
"Row92_19",8380,18,"2026-07-07T08:04:33.038Z",0.0238,"low-centre",2,"corner","head",0,"save",0.0184,,1305,0,48.7,5.7,10.7,54.6,0,1,51.8,0,
"Row92_20",8380,19,"2026-07-07T08:04:33.038Z",0.0305,"high-left",1,"throw-in-set-piece","right-foot",0,"save",0.2974,,834,0,53.5,29.8,25.4,53.4,0,3.1,50.4,0,
"Row92_21",8380,20,"2026-07-07T08:04:33.038Z",0.0595,"low-centre",1,"throw-in-set-piece","left-foot",0,"block",,,514,0,50.7,19,19.1,49.5,0,15.8,49.5,0,
"Row92_22",8380,21,"2026-07-07T08:04:33.038Z",0.0482,"low-right",1,"regular","left-foot",0,"block",,,3461,0,48.1,19,20.1,40.9,0,17.3,42.4,0,
"Row93_1",8381,0,"2026-07-08T00:04:33.125Z",0.2674,"low-right",90,"fast-break","head",1,"goal",0.6386,2,387,0,46.5,13.3,8.2,45.2,0,,,,"regular"
"Row93_2",8381,1,"2026-07-08T00:04:33.125Z",0.0861,"right",90,"assisted","head",0,"miss",,2,14684,0,4,1.4,8.1,46.6,0,6.8,49.8,0,
"Row93_3",8381,2,"2026-07-08T00:04:33.125Z",0.0639,"high-centre",83,"assisted","left-foot",1,"goal",0.1553,,9063,0,51.7,22.2,10.5,55.2,0,,,,"regular"
"Row93_4",8381,3,"2026-07-08T00:04:33.125Z",0.1378,"close-right",82,"assisted","head",1,"miss",,,1687,0,43,22.2,4.8,56.4,0,,,,
"Row93_5",8381,4,"2026-07-08T00:04:33.125Z",0.3505,"high-right",79,"assisted","head",1,"goal",0.4584,,720,0,46.2,20.3,7.6,52.4,0,,,,"regular"
"Row93_6",8381,5,"2026-07-08T00:04:33.125Z",0.0696,"low-right",78,"assisted","right-foot",1,"block",,,9063,0,47.9,19,11.4,51.3,0,9.2,52.7,0,
"Row93_7",8381,6,"2026-07-08T00:04:33.125Z",0.0335,"close-left",77,"assisted","right-foot",0,"miss",,,14684,0,57.3,6.9,5.4,29.5,0,,,,
"Row93_8",8381,7,"2026-07-08T00:04:33.125Z",0.1719,"right",75,"assisted","right-foot",1,"miss",,,1687,0,40.5,11.1,8.2,52.1,0,,,,
"Row93_9",8381,8,"2026-07-08T00:04:33.125Z",0.1392,"low-left",74,"throw-in-set-piece","left-foot",1,"block",,,1687,0,52.1,19,8.6,42.4,0,6.3,43.9,0,
"Row93_10",8381,9,"2026-07-08T00:04:33.125Z",0.0194,"right",70,"regular","left-foot",1,"miss",,,1800,0,22.7,19.4,24.7,43.5,0,10.6,61.6,0,
"Row93_11",8381,10,"2026-07-08T00:04:33.125Z",0.644,"low-centre",67,"fast-break","right-foot",0,"goal",0.9046,,14729,0,49.8,17.1,7.7,51.2,0,,,,"regular"
"Row93_12",8381,11,"2026-07-08T00:04:33.125Z",0.103,"close-right",61,"set-piece","head",1,"miss",,,328,0,41,6.9,4.6,41.5,0,3.2,48,0,
"Row93_13",8381,12,"2026-07-08T00:04:33.125Z",0.0105,"low-centre",58,"assisted","right-foot",1,"block",,,16872,0,50.8,19,28.9,72.1,0,25.4,69.3,0,
"Row93_14",8381,13,"2026-07-08T00:04:33.125Z",0.0106,"high",53,"set-piece","right-foot",1,"miss",,,16872,0,52.4,72.2,24.3,75.4,0,,,,
"Row93_15",8381,14,"2026-07-08T00:04:33.125Z",0.0382,"low-centre",47,"assisted","right-foot",1,"save",0.0739,,9057,0,50,2.5,19.8,60.9,0,1.4,51.4,0,
"Row93_16",8381,15,"2026-07-08T00:04:33.125Z",0.0462,"high-right",43,"assisted","right-foot",1,"miss",,,770,0,38.8,62.5,22.9,39.9,0,,,,
"Row93_17",8381,16,"2026-07-08T00:04:33.125Z",0.288,"low-centre",39,"assisted","left-foot",1,"save",0.3809,,770,0,49.4,7.6,10.5,46.6,0,1.4,47.3,0,
"Row93_18",8381,17,"2026-07-08T00:04:33.125Z",0.0456,"high-left",38,"assisted","left-foot",1,"miss",,,9063,0,59.5,87.5,19.4,62,0,,,,
"Row93_19",8381,18,"2026-07-08T00:04:33.125Z",0.0162,"high-right",35,"regular","right-foot",0,"miss",,,14728,0,36.5,95.8,32.7,41.7,0,,,,
"Row93_20",8381,19,"2026-07-08T00:04:33.125Z",0.0365,"left",31,"free-kick","left-foot",1,"post",,,9063,0,55.6,20.3,28.4,44.2,0,,,,
"Row93_21",8381,20,"2026-07-08T00:04:33.125Z",0.082,"low-centre",29,"assisted","left-foot",1,"block",,,387,0,51.6,19,18.3,52.6,0,14.9,51.8,0,
"Row93_22",8381,21,"2026-07-08T00:04:33.125Z",0.2268,"low-left",28,"assisted","head",1,"save",0.3135,,328,0,52,19,7.7,49.9,0,1,49.8,0,
"Row93_23",8381,22,"2026-07-08T00:04:33.125Z",0.7884,"low-right",21,"penalty","left-foot",1,"save",0.6957,,9063,0,46.8,15.8,11.5,50,0,0.59999999999999,49.6,0,
"Row93_24",8381,23,"2026-07-08T00:04:33.125Z",0.1947,"low-right",15,"corner","head",0,"goal",0.8111,,14678,0,46.5,15.2,6.8,46.2,0,,,,"regular"
"Row94_1",8382,0,"2026-07-08T04:04:34.061Z",0.7884,"low-left",131,"shootout","right-foot",1,"goal",0.6103,,3803,0,52.6,10.8,11.5,50,0,,,,"penalty"
"Row94_2",8382,1,"2026-07-08T04:04:34.061Z",0.7884,"low-left",130,"shootout","right-foot",0,"goal",0.7997,,2465,0,53.6,4.4,11.5,50,0,,,,"penalty"
"Row94_3",8382,2,"2026-07-08T04:04:34.061Z",0.7884,"high-centre",129,"shootout","right-foot",1,"goal",0.9306,,27743,0,49.8,21.5,11.5,50,0,,,,"penalty"
"Row94_4",8382,3,"2026-07-08T04:04:34.061Z",0.7884,"low-left",128,"shootout","right-foot",0,"save",0.6734,,1578,0,53,15.8,11.5,50,0,0.3,50,0,
"Row94_5",8382,4,"2026-07-08T04:04:34.061Z",0.7884,"high",127,"shootout","right-foot",1,"miss",,,1679,0,48.9,61.1,11.5,50,0,,,,
"Row94_6",8382,5,"2026-07-08T04:04:34.061Z",0.7884,"low-right",126,"shootout","left-foot",0,"goal",0.7586,,16391,0,48.1,9.5,11.5,50,0,,,,"penalty"
"Row94_7",8382,6,"2026-07-08T04:04:34.061Z",0.7884,"low-right",125,"shootout","right-foot",1,"goal",0.6329,,22868,0,47.4,8.2,11.5,50,0,,,,"penalty"
"Row94_8",8382,7,"2026-07-08T04:04:34.061Z",0.7884,"high",124,"shootout","right-foot",0,"post",,,3726,0,50,39.2,11.5,50,0,,,,
"Row94_9",8382,8,"2026-07-08T04:04:34.061Z",0.7884,"high-left",123,"shootout","left-foot",1,"goal",0.9852,,348,0,54,26.6,11.5,50,0,,,,"penalty"
"Row94_10",8382,9,"2026-07-08T04:04:34.061Z",0.7884,"low-centre",122,"shootout","left-foot",0,"goal",0.6832,,16387,0,51.5,16.5,11.5,50,0,,,,"penalty"
"Row94_11",8382,10,"2026-07-08T04:04:34.061Z",0.0296,"right",117,"set-piece","head",0,"miss",,,1578,0,31.6,16.7,10.5,42.6,0,1,67.7,0,
"Row94_12",8382,11,"2026-07-08T04:04:34.061Z",0.3031,"high",115,"assisted","left-foot",0,"miss",,,16391,0,53.1,69.4,7.8,66.6,0,,,,
"Row94_13",8382,12,"2026-07-08T04:04:34.061Z",0.0505,"high",114,"assisted","left-foot",1,"miss",,,348,0,44.2,76.4,18.7,34,0,,,,
"Row94_14",8382,13,"2026-07-08T04:04:34.061Z",0.0203,"high-left",112,"assisted","left-foot",0,"miss",,,16387,0,57.5,69.4,21.4,69.9,0,,,,
"Row94_15",8382,14,"2026-07-08T04:04:34.061Z",0.0856,"low-centre",105,"assisted","right-foot",0,"block",,1,2465,0,49.6,19.4,12,37.4,0,9.2,41,0,
"Row94_16",8382,15,"2026-07-08T04:04:34.061Z",0.0154,"high-right",101,"assisted","left-foot",0,"save",0.083,,16391,0,46.2,20.9,29.6,73,0,1.8,52.3,0,
"Row94_17",8382,16,"2026-07-08T04:04:34.061Z",0.0184,"right",100,"assisted","right-foot",0,"miss",,,3788,0,36.1,8.3,30.1,46,0,,,,
"Row94_18",8382,17,"2026-07-08T04:04:34.061Z",0.1079,"high",99,"corner","head",0,"post",,,949,0,51,39.2,8,47.5,0,,,,
"Row94_19",8382,18,"2026-07-08T04:04:34.061Z",0.0514,"high",93,"set-piece","right-foot",0,"miss",,,3726,0,46.2,83.3,8.6,63.6,0,,,,
"Row94_20",8382,19,"2026-07-08T04:04:34.061Z",0.0125,"left",90,"assisted","right-foot",1,"miss",,1,551,0,99.8,4.2,6.3,73.6,0,2.3,0,0,
"Row94_21",8382,20,"2026-07-08T04:04:34.061Z",0.0735,"high-right",63,"assisted","right-foot",0,"miss",,,1221,0,35.8,43.1,19.7,51.4,0,,,,
"Row94_22",8382,21,"2026-07-08T04:04:34.061Z",0.0192,"low-left",61,"regular","left-foot",1,"block",,,2404,0,53.3,19,20.5,27.7,0,14,33.7,0,
"Row94_23",8382,22,"2026-07-08T04:04:34.061Z",0.0778,"low-centre",60,"regular","left-foot",0,"save",0.0568,,2465,0,49.4,15.2,14.4,38.8,0,2.7,47.5,0,
"Row94_24",8382,23,"2026-07-08T04:04:34.061Z",0.0627,"close-left",53,"free-kick","left-foot",1,"miss",,,2404,0,56.8,31.9,21.9,31.9,0,,,,
"Row94_25",8382,24,"2026-07-08T04:04:34.061Z",0.1443,"high-left",47,"regular","left-foot",1,"miss",,,1550,0,68.7,47.2,13.9,56.8,0,,,,
"Row94_26",8382,25,"2026-07-08T04:04:34.061Z",0.0483,"right",39,"regular","right-foot",0,"miss",,,16386,0,0.7,6.9,20.1,45.4,0,1,98.6,0,
"Row94_27",8382,26,"2026-07-08T04:04:34.061Z",0.0377,"high-centre",39,"assisted","right-foot",0,"block",,,1221,0,49.1,27.8,19.6,46.1,0,18.1,46.2,0,
"Row94_28",8382,27,"2026-07-08T04:04:34.061Z",0.0603,"low-centre",33,"assisted","right-foot",0,"block",,,2465,0,48.6,6.9,12,34.2,0,8.9,37.9,0,
"Row94_29",8382,28,"2026-07-08T04:04:34.061Z",0.0185,"low-centre",32,"assisted","left-foot",1,"save",0.031,,551,0,49.8,5.1,11.6,26.8,0,1.8,44.6,0,
"Row94_30",8382,29,"2026-07-08T04:04:34.061Z",0.0436,"low-centre",30,"regular","left-foot",1,"save",0.135,,2404,0,49.2,15.2,10.7,31.9,0,3.6,42.2,0,
"Row94_31",8382,30,"2026-07-08T04:04:34.061Z",0.0609,"high-right",21,"assisted","right-foot",0,"save",0.2907,,16386,0,46.1,22.2,16.3,36,0,2.4,49.6,0,
"Row94_32",8382,31,"2026-07-08T04:04:34.061Z",0.0397,"low-right",2,"throw-in-set-piece","right-foot",0,"block",,,530,0,47.7,4.2,12.3,37.8,0,10.2,40.1,0,
"Row95_1",8383,0,"2026-07-10T04:01:20.668Z",0.0183,"high-right",90,"assisted","left-foot",1,"miss",,7,2467,0,32.3,90.3,22.6,39.9,0,,,,
"Row95_2",8383,1,"2026-07-10T04:01:20.668Z",0.013,"high",90,"assisted","left-foot",0,"miss",,5,8630,0,52.6,87.5,41.2,85.5,0,,,,
"Row95_3",8383,2,"2026-07-10T04:01:20.668Z",0.1448,"low-centre",90,"assisted","left-foot",1,"save",0.1267,4,432,0,50.1,6.3,14.1,53.2,0,1.8,51.8,0,
"Row95_4",8383,3,"2026-07-10T04:01:20.668Z",0.2215,"high",88,"corner","head",1,"miss",,,432,0,47.2,81.9,4.2,51.8,0,,,,
"Row95_5",8383,4,"2026-07-10T04:01:20.668Z",0.0458,"low-left",88,"fast-break","right-foot",1,"save",0.2368,,2261,0,53.6,19,10.1,29.1,0,2.5,45.1,0,
"Row95_6",8383,5,"2026-07-10T04:01:20.668Z",0.1049,"high-left",86,"fast-break","left-foot",1,"miss",,,2467,0,65.6,52.8,12.2,63.8,0,,,,
"Row95_7",8383,6,"2026-07-10T04:01:20.668Z",0.0294,"close-left",84,"corner","head",0,"miss",,,1070,0,56.1,20.8,4.9,37.8,0,,,,
"Row95_8",8383,7,"2026-07-10T04:01:20.668Z",0.0188,"low-left",83,"set-piece","right-foot",0,"save",0.0722,,1044,0,52.6,17.1,25.9,43.2,0,1.2,50.7,0,
"Row95_9",8383,8,"2026-07-10T04:01:20.668Z",0.1162,"low-right",66,"assisted","right-foot",1,"goal",0.1626,,2253,0,46.1,1.9,19.6,50.8,0,,,,"regular"
"Row95_10",8383,9,"2026-07-10T04:01:20.668Z",0.0496,"high-right",60,"assisted","right-foot",1,"goal",0.5819,,594,0,45.8,20.3,15.5,34.6,0,,,,"regular"
"Row95_11",8383,10,"2026-07-10T04:01:20.668Z",0.4496,"high",56,"regular","right-foot",1,"miss",,,594,0,46.1,87.5,9.7,43.4,0,,,,
"Row95_12",8383,11,"2026-07-10T04:01:20.668Z",0.0195,"low-left",55,"assisted","right-foot",1,"save",0.0902,,4324,0,52.9,6.3,18.2,24.2,0,1.8,49.3,0,
"Row95_13",8383,12,"2026-07-10T04:01:20.668Z",0.0351,"low-right",48,"assisted","right-foot",0,"block",,,598,0,46.7,19,19.6,54.1,0,16.8,54,0,
"Row95_14",8383,13,"2026-07-10T04:01:20.668Z",0.0436,"close-right",45,"free-kick","right-foot",0,"miss",,5,4241,0,42.4,19.4,20.4,73.9,0,,,,
"Row95_15",8383,14,"2026-07-10T04:01:20.668Z",0.0165,"high",45,"regular","left-foot",1,"post",,2,513,0,53.3,39.2,24.8,33.2,0,,,,
"Row95_16",8383,15,"2026-07-10T04:01:20.668Z",0.0272,"low-centre",45,"regular","left-foot",1,"block",,2,2467,0,50.4,19,22.2,55.6,0,20.8,55.2,0,
"Row95_17",8383,16,"2026-07-10T04:01:20.668Z",0.0646,"low-right",45,"assisted","right-foot",1,"block",,1,1064,0,48.1,19,24.4,62.6,0,15,58.5,0,
"Row95_18",8383,17,"2026-07-10T04:01:20.668Z",0.0508,"low-left",36,"corner","head",1,"block",,,739,0,53.1,19,9.8,49.5,0,8.2,49.1,0,
"Row95_19",8383,18,"2026-07-10T04:01:20.668Z",0.276,"low-centre",35,"regular","right-foot",1,"save",0.4451,,4324,0,51.7,1.9,14.8,46.8,0,3.6,50.5,0,
"Row95_20",8383,19,"2026-07-10T04:01:20.668Z",0.0355,"left",33,"assisted","left-foot",1,"miss",,,2253,0,61.5,36.1,19.1,67,0,,,,
"Row95_21",8383,20,"2026-07-10T04:01:20.668Z",0.7884,"low-right",28,"penalty","right-foot",1,"save",0.7467,,594,0,47.6,2.5,11.5,50,0,0.5,49.8,0,
"Row95_22",8383,21,"2026-07-10T04:01:20.668Z",0.0514,"high",21,"corner","head",1,"miss",,,1994,0,50.6,97.2,8.5,46,0,,,,
"Row95_23",8383,22,"2026-07-10T04:01:20.668Z",0.0194,"low-centre",20,"assisted","left-foot",1,"block",,,2253,0,51.6,19,20.3,72,0,18,69.3,0,
"Row95_24",8383,23,"2026-07-10T04:01:20.668Z",0.0547,"left",18,"assisted","head",1,"miss",,,2253,0,64,27.8,9,55.9,0,,,,
"Row95_25",8383,24,"2026-07-10T04:01:20.668Z",0.0259,"low-centre",10,"assisted","right-foot",1,"block",,,4324,0,48.7,19,19.8,30.1,0,13.7,36.6,0,
"Row95_26",8383,25,"2026-07-10T04:01:20.668Z",0.4441,"low-centre",4,"corner","head",1,"save",0.2093,,3463,0,49.5,18.4,4.5,53.4,0,0.2,51.1,0,
"Row95_27",8383,26,"2026-07-10T04:01:20.668Z",0.0146,"close-left",4,"assisted","right-foot",1,"miss",,,594,0,56.1,8.3,22.2,33,0,0.90000000000001,43.1,0,
"Row96_1",8287,0,"2026-07-10T19:01:59.875Z",0.512,"low-left",67,"assisted","head",1,"goal",0.9775,,833,0,53,9.5,4.6,47,0,,,,"regular"
"Row96_2",8287,1,"2026-07-10T19:01:59.875Z",0.0139,"left",58,"set-piece","head",1,"miss",,,10107,0,60,37.5,11.8,59.4,0,3.1,43.7,0,
"Row96_3",8287,2,"2026-07-10T19:01:59.875Z",0.0161,"high-left",56,"assisted","left-foot",0,"save",0.0528,,14397,0,52.5,22.2,30.1,34,0,1.8,49.1,0,
"Row96_4",8287,3,"2026-07-10T19:01:59.875Z",0.0233,"high-left",52,"set-piece","left-foot",1,"miss",,,10088,0,60,63.9,8.2,30.6,0,,,,
"Row96_5",8287,4,"2026-07-10T19:01:59.875Z",0.1681,"low-left",52,"free-kick","right-foot",1,"block",,,833,0,53.8,19,18.1,54,0,10.5,50.7,0,
"Row96_6",8287,5,"2026-07-10T19:01:59.875Z",0.0157,"high-centre",48,"assisted","right-foot",1,"save",0.0281,,8296,0,51.4,22.2,40.5,29.5,0,7,46.2,0,
"Row96_7",8287,6,"2026-07-10T19:01:59.875Z",0.0183,"high",46,"regular","right-foot",1,"miss",,,9355,0,54,62.5,24.8,66.4,0,,,,
"Row96_8",8287,7,"2026-07-10T19:01:59.875Z",0.0888,"right",45,"assisted","right-foot",1,"miss",,4,9355,0,38,5.6,12.2,38.9,0,,,,
"Row96_9",8287,8,"2026-07-10T19:01:59.875Z",0.0154,"low-centre",45,"assisted","left-foot",1,"block",,2,10088,0,49.9,19,30.5,36.4,0,24.3,39.2,0,
"Row96_10",8287,9,"2026-07-10T19:01:59.875Z",0.0136,"high-left",45,"corner","left-foot",0,"save",0.0759,,12123,0,52.9,25.3,32,46.4,0,2,49.6,0,
"Row96_11",8287,10,"2026-07-10T19:01:59.875Z",0.1145,"right",42,"assisted","right-foot",1,"post",,,8296,0,44.9,0.6,13.5,55.4,0,,,,
"Row96_12",8287,11,"2026-07-10T19:01:59.875Z",0.0188,"low-centre",42,"assisted","right-foot",1,"block",,,8296,0,48.6,19,24.9,55,0,22.8,54.7,0,
"Row96_13",8287,12,"2026-07-10T19:01:59.875Z",0.0428,"close-right",37,"assisted","head",0,"miss",,,412,0,41.3,15.3,10.8,57.9,0,,,,
"Row96_14",8287,13,"2026-07-10T19:01:59.875Z",0.035,"low-centre",30,"assisted","right-foot",1,"block",,,9355,0,51.5,19,15.2,37,0,11.4,39.9,0,
"Row96_15",8287,14,"2026-07-10T19:01:59.875Z",0.0291,"close-high-right",19,"assisted","right-foot",1,"miss",,,8296,0,43,56.9,25.6,65.8,0,,,,
"Row96_16",8287,15,"2026-07-10T19:01:59.875Z",0.0401,"close-left",13,"corner","head",1,"miss",,,833,0,59,16.7,9.8,48.3,0,1,44.2,0,
"Row96_17",8287,16,"2026-07-10T19:01:59.875Z",0.1901,"low-centre",9,"assisted","right-foot",1,"goal",0.0858,,8296,0,50.1,5.7,14.9,40.5,0,,,,"regular"
"Row96_18",8287,17,"2026-07-10T19:01:59.875Z",0.0948,"low-left",5,"assisted","left-foot",1,"save",0.4392,,833,0,52.6,6.3,15.5,52.2,0,1,51.6,0,
"Row96_19",8287,18,"2026-07-10T19:01:59.875Z",0.0352,"low-centre",4,"free-kick","right-foot",1,"block",,,9355,0,50.9,19,33.2,76,0,22.3,67.1,0,
"Row97_1",8384,0,"2026-07-11T03:01:21.217Z",0.0277,"low-left",90,"assisted","left-foot",1,"save",0.0422,7,386,0,51.9,3.8,21.8,33.3,0,2,48.9,0,
"Row97_2",8384,1,"2026-07-11T03:01:21.217Z",0.6923,"high-left",88,"regular","left-foot",1,"goal",0.9589,,451,0,52.9,27.2,4.8,48.1,0,,,,"regular"
"Row97_3",8384,2,"2026-07-11T03:01:21.217Z",0.0283,"low-left",88,"assisted","right-foot",1,"save",0.0899,,740,0,52.6,7,25.1,66.9,0,1.4,52.7,0,
"Row97_4",8384,3,"2026-07-11T03:01:21.217Z",0.0278,"low-centre",84,"regular","left-foot",0,"block",,,4374,0,50.7,19,40,31.5,0,34.6,33.9,0,
"Row97_5",8384,4,"2026-07-11T03:01:21.217Z",0.0173,"low-centre",74,"assisted","left-foot",1,"block",,,745,0,49.8,19,13.9,73.6,0,12.1,70.6,0,
"Row97_6",8384,5,"2026-07-11T03:01:21.217Z",0.0692,"low-right",62,"regular","right-foot",1,"save",0.3388,,3890,0,46.8,1.3,4,62.8,0,0.5,54,0,
"Row97_7",8384,6,"2026-07-11T03:01:21.217Z",0.0859,"low-centre",62,"fast-break","right-foot",0,"save",0.138,,4374,0,51.3,3.2,15.6,43.4,0,2.9,49.3,0,
"Row97_8",8384,7,"2026-07-11T03:01:21.217Z",0.019,"low-left",61,"assisted","left-foot",1,"save",0.0461,,745,0,52.6,15.2,18.9,73.2,0,1.5,52.2,0,
"Row97_9",8384,8,"2026-07-11T03:01:21.217Z",0.0787,"close-left",55,"regular","left-foot",0,"miss",,,491,0,58.2,30.6,9.2,31.7,0,,,,
"Row97_10",8384,9,"2026-07-11T03:01:21.217Z",0.0302,"high-right",53,"corner","right-foot",1,"miss",,,746,0,35.1,87.5,19.8,39.7,0,,,,
